Name,Latitud,Longitud,Tipos
Coppola,40.4388288,-3.712265999999999,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']"
Cervecería de Guzmán,40.4382924,-3.7130614,"['bar', 'point_of_interest', 'establishment']"
Taberna El Desafío,40.438838,-3.713442700000001,"['bar', 'point_of_interest', 'establishment']"
Cervecería Riaño,40.4388798,-3.7139794,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Balta Tarancon,40.4392165,-3.7136441,"['bar', 'point_of_interest', 'establishment']"
Tapa Tece,40.439244,-3.7115427,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Scrum pub bar de copas cerveceria,40.4397401,-3.712121099999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Escudo De Leon,40.43835249999999,-3.7139414,"['bar', 'point_of_interest', 'establishment']"
La Fama Del Vermut,40.4385227,-3.7140206,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
TRAMA Bar,40.43835180000001,-3.7140434,"['bar', 'point_of_interest', 'establishment']"
Café Bar Tambor,40.4383653,-3.7142677,"['bar', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Islas Filipinas café bar,40.4393325,-3.7109741,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Tarabrta Bar,40.4394564,-3.714219,"['bar', 'point_of_interest', 'establishment']"
Tetería Mate Madrid,40.4377011,-3.7114464,"['bar', 'point_of_interest', 'establishment']"
Chiva Bar,40.4377011,-3.7114464,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Bar La Talega,40.4377011,-3.7114464,"['bar', 'point_of_interest', 'establishment']"
Taberna de Cea 62,40.439291,-3.71481,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Cervecería Contraluz,40.43819610000001,-3.714054999999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Taberna del Chato Argüelles,40.43834390000001,-3.7139468,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Cervecería San Chanveri S.C,40.43891440000001,-3.714959500000001,"['bar', 'point_of_interest', 'establishment']"
OLMO FUENTE DE LA TEJA SL,40.43816,-3.7152,"['bar', 'point_of_interest', 'establishment']"
Café Bar Tambor,40.4383653,-3.7142677,"['bar', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
EL LABRADOR,40.4378727,-3.716011700000001,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Cervecería Riaño,40.4388798,-3.7139794,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Fama Del Vermut,40.4385227,-3.7140206,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
TRAMA Bar,40.43835180000001,-3.7140434,"['bar', 'point_of_interest', 'establishment']"
Tarabrta Bar,40.4394564,-3.714219,"['bar', 'point_of_interest', 'establishment']"
Premium Bar,40.43782109999999,-3.7145993,"['bar', 'point_of_interest', 'establishment']"
Escudo De Leon,40.43835249999999,-3.7139414,"['bar', 'point_of_interest', 'establishment']"
Cervecería El Graduado,40.43791660000001,-3.7167566,"['bar', 'point_of_interest', 'establishment']"
Yoyitas food & drinks,40.43792990000001,-3.716777,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Cafetería Labrador III,40.43792990000001,-3.716777,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Balta Tarancon,40.4392165,-3.7136441,"['bar', 'point_of_interest', 'establishment']"
La Cervecera 50,40.4373318,-3.7152485,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Notte,40.437954,-3.717541400000001,"['bar', 'point_of_interest', 'establishment']"
Cafetería Sicilia,40.43999489999999,-3.7174819,"['bar', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Yoyitas food & drinks,40.43792990000001,-3.716777,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Cafetería Labrador III,40.43792990000001,-3.716777,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Cervecería El Graduado,40.43791660000001,-3.7167566,"['bar', 'point_of_interest', 'establishment']"
The Bar,40.43602140000001,-3.702140699999999,"['bar', 'point_of_interest', 'establishment']"
Cien por Cien Madrid,40.4378861,-3.700824999999999,"['bar', 'point_of_interest', 'establishment']"
Canister (Antiguo Don Latas),40.4360498,-3.7022836,"['bar', 'point_of_interest', 'establishment']"
Lizarran,40.4371073,-3.6998974,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Alma Cheli,40.4370549,-3.699868699999999,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Bar Río del Narcea,40.4364738,-3.7024186,"['bar', 'point_of_interest', 'establishment']"
Bar Antonio,40.43658140000001,-3.7008999,"['bar', 'point_of_interest', 'establishment']"
D & D BAR,40.4369922,-3.701019799999999,"['bar', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Bar El Pontón,40.4371076,-3.7020256,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Canister,40.43613999999999,-3.70216,"['bar', 'point_of_interest', 'establishment']"
"Bar Restaurante ""Mar De Vigo""",40.4359933,-3.7020574,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Estrella Galicia Bar Restaurante Campiello,40.4371665,-3.702351699999999,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Cervezas Y Tapas Vinos Y Tapas,40.4361744,-3.7023346,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Bar Restaurante El Camba,40.43750000000001,-3.701000200000001,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Piccolino Bar,40.4367417,-3.7002297,"['bar', 'point_of_interest', 'establishment']"
Campiello,40.4372716,-3.7023848,"['bar', 'point_of_interest', 'establishment']"
Ladymadrid bar,40.437586,-3.700984499999999,"['bar', 'point_of_interest', 'establishment']"
@ladymadrid.es1,40.437586,-3.700984499999999,"['bar', 'point_of_interest', 'establishment']"
Lunaticos,40.437586,-3.700984499999999,"['bar', 'point_of_interest', 'establishment']"
Bar Dugu,40.43772939999999,-3.7009918,"['bar', 'point_of_interest', 'establishment']"
Oh! Mandril,40.435786,-3.7025873,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurante Ruta 20,40.435587,-3.702048,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
De Madriz Al Pintxo S.L.,40.4370549,-3.699868699999999,"['bar', 'point_of_interest', 'establishment']"
Cuarta Colina S L,40.4375491,-3.7000802,"['bar', 'point_of_interest', 'establishment']"
Bar Cafetería Gades,40.437273,-3.703045299999999,"['bar', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Taberna Anunnaki,40.4369623,-3.7044847,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Tapeando,40.4363774,-3.704098,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Piscolabis Madrid,40.4372298,-3.704054499999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Makandé,40.4370748,-3.7039487,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Play Bar,40.43623409999999,-3.7050012,"['bar', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Bar barato,40.4364789,-3.704073799999999,"['bar', 'point_of_interest', 'establishment']"
Bar de tapas,40.4364555,-3.7044609,"['bar', 'point_of_interest', 'establishment']"
El Rincon de Pepito Perez,40.4365,-3.7050205,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Cervecería Ferreras,40.43597429999999,-3.704500399999999,"['bar', 'point_of_interest', 'establishment']"
Méndez Bové S L,40.4372359,-3.7034946,"['bar', 'point_of_interest', 'establishment']"
Juice Bar,40.4377246,-3.7044622,"['bar', 'point_of_interest', 'establishment']"
Bar Cafetería Gades,40.437273,-3.703045299999999,"['bar', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Bar Río del Narcea,40.4364738,-3.7024186,"['bar', 'point_of_interest', 'establishment']"
La Violeta,40.4367922,-3.7083123,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
La Tapa De La Olla,40.4368155,-3.708588200000001,"['bar', 'point_of_interest', 'establishment']"
Cafetería Restaurante El Valle,40.4358136,-3.7083965,"['bar', 'point_of_interest', 'establishment']"
Bar Restaurante Matela,40.4362252,-3.7071239,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Bar Luga,40.4375247,-3.7081833,"['bar', 'point_of_interest', 'establishment']"
Meat,40.43753299999999,-3.7082368,"['bar', 'point_of_interest', 'establishment']"
La Franchuteria Madrid,40.4358136,-3.7083965,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
NINNA´S PIZZA,40.4352888,-3.7072212,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
O Boteco Brasil,40.4362755,-3.708804299999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Rock Road,40.4364682,-3.7099838,"['bar', 'point_of_interest', 'establishment']"
El Oso Cortés,40.43629,-3.709128999999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Tapa De La Olla,40.4368155,-3.708588200000001,"['bar', 'point_of_interest', 'establishment']"
La Vida es Hoy,40.4362165,-3.7110225,"['bar', 'point_of_interest', 'establishment']"
Destellos,40.43774459999999,-3.709909399999999,"['bar', 'point_of_interest', 'establishment']"
La Violeta,40.4367922,-3.7083123,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
La Galerna,40.436856,-3.7114051,"['bar', 'point_of_interest', 'establishment']"
Cafetería Restaurante El Valle,40.4358136,-3.7083965,"['bar', 'point_of_interest', 'establishment']"
Pool And Beer,40.4374739,-3.710973999999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
la mañica,40.4375922,-3.7099034,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
YOVA'S PUB,40.4364682,-3.7099838,"['bar', 'point_of_interest', 'establishment']"
Djenne,40.4364682,-3.7099838,"['bar', 'point_of_interest', 'establishment']"
¡Yo que sé!,40.43637380000001,-3.7102753,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Yoyo's Bar,40.4364352,-3.7103432,"['bar', 'point_of_interest', 'establishment']"
Inverland Tribes,40.4363821,-3.7103136,"['bar', 'point_of_interest', 'establishment']"
CAFETERIA RAMIMAR,40.4371796,-3.7102343,"['restaurant', 'bar', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
El Botiquín,40.43629,-3.7091288,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Cielo Al Reves,40.43583599999999,-3.709995999999999,"['convenience_store', 'grocery_or_supermarket', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
El Rincón de Fer,40.4358359,-3.7099964,"['bar', 'point_of_interest', 'establishment']"
O Boteco Brasil,40.4362755,-3.708804299999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Bar Con fútbol,40.4358182,-3.710055399999999,"['bar', 'point_of_interest', 'establishment']"
Bar La Viña Classica,40.4357887,-3.7100585,"['bar', 'point_of_interest', 'establishment']"
Casa Victor,40.4357643,-3.7100601,"['bar', 'point_of_interest', 'establishment']"
La Tabernita,40.4362165,-3.7110225,"['bar', 'point_of_interest', 'establishment']"
Kooby Grilled Brochettes,40.4377593,-3.7101606,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Cafe Tosty snack,40.4377593,-3.7101606,"['cafe', 'bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
La fuente de pomares,40.4361183,-3.7111066,"['bar', 'point_of_interest', 'establishment']"
Peter's Bar,40.4368597,-3.711380400000001,"['bar', 'point_of_interest', 'establishment']"
Cafetería Bar El Búho,40.4373534,-3.7111411,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La taberna de peligro,40.4367899,-3.711399499999999,"['bar', 'point_of_interest', 'establishment']"
Bar De Sal,40.4373492,-3.711157999999999,"['bar', 'point_of_interest', 'establishment']"
La Franchuteria Madrid,40.4358136,-3.7083965,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Meat,40.43753299999999,-3.7082368,"['bar', 'point_of_interest', 'establishment']"
Bar Luga,40.4375247,-3.7081833,"['bar', 'point_of_interest', 'establishment']"
Tierra Burrito Bar,40.43605489999999,-3.7129511,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Caleta,40.437754,-3.713905,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Pub El Tren,40.43548510000001,-3.711641799999999,"['restaurant', 'bar', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
Venta El Segoviano Madrid,40.43751629999999,-3.712518299999999,"['bar', 'point_of_interest', 'establishment']"
La Tabarra Madrid,40.4358762,-3.7129614,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
La Galerna,40.436856,-3.7114051,"['bar', 'point_of_interest', 'establishment']"
La Vida es Hoy,40.4362165,-3.7110225,"['bar', 'point_of_interest', 'establishment']"
Bodegas Jiménez,40.4364654,-3.7128198,"['bar', 'point_of_interest', 'establishment']"
Miladama,40.4369738,-3.7131519,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
s10bar,40.43627360000001,-3.7129341,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Bacchus English Book Bar,40.43641900000001,-3.7121503,"['bar', 'book_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
el bombo,40.43669790000001,-3.7131473,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Bubba Bar Las mejores Hamburguesas de Pollo Frito Restaurante Americano,40.4364807,-3.712176,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Escabechina,40.4365832,-3.7131762,"['convenience_store', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Mcafil Restauración S L,40.43627360000001,-3.7129341,"['bar', 'point_of_interest', 'establishment']"
La Tapería by Pepa,40.4372311,-3.7131187,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Piraña,40.43723500000001,-3.713132,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Taproom Madrid,40.43605489999999,-3.7129511,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Son of Baby Bull,40.43725999999999,-3.713306999999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La taberna de peligro,40.4367899,-3.711399499999999,"['bar', 'point_of_interest', 'establishment']"
Peter's Bar,40.4368597,-3.711380400000001,"['bar', 'point_of_interest', 'establishment']"
Bar La Cachimba,40.4356719,-3.713267300000001,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La fuente de pomares,40.4361183,-3.7111066,"['bar', 'point_of_interest', 'establishment']"
Bar De Sal,40.4373492,-3.711157999999999,"['bar', 'point_of_interest', 'establishment']"
La Tabernita,40.4362165,-3.7110225,"['bar', 'point_of_interest', 'establishment']"
Cafetería Bar El Búho,40.4373534,-3.7111411,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Tetería Mate Madrid,40.4377011,-3.7114464,"['bar', 'point_of_interest', 'establishment']"
Chiva Bar,40.4377011,-3.7114464,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Bar La Talega,40.4377011,-3.7114464,"['bar', 'point_of_interest', 'establishment']"
Pool And Beer,40.4374739,-3.710973999999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Anjupe Cafetería Bar & Tapas,40.4366667,-3.7155556,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurante Sazadon,40.4359221,-3.7152363,"['restaurant', 'bakery', 'bar', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
Urban 85,40.435353,-3.7159729,"['bar', 'point_of_interest', 'establishment']"
Cervecería CruzBlanca,40.4352324,-3.715389,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Burritos,40.43539519999999,-3.716426599999999,"['bar', 'point_of_interest', 'establishment']"
MANSION,40.43534709999999,-3.7163205,"['night_club', 'bar', 'point_of_interest', 'establishment']"
La Cervecera 50,40.4373318,-3.7152485,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Bar Armando,40.4358937,-3.714414999999999,"['bar', 'point_of_interest', 'establishment']"
BAR JUCARO,40.4366526,-3.7154882,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Grupo hostelo Marvic slab sl,40.4369964,-3.7152613,"['bar', 'point_of_interest', 'establishment']"
CERVECERIA 50,40.4369964,-3.7152613,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Trasgu,40.43661419999999,-3.7162933,"['bar', 'point_of_interest', 'establishment']"
La rebuelta,40.4365429,-3.7146159,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurante Cerveceria Casa Berdi,40.435932,-3.715540999999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Convexo,40.4366903,-3.716445199999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
MOMBURGUER,40.4366903,-3.716445199999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Chiripa Bar,40.4373978,-3.714451699999999,"['bar', 'point_of_interest', 'establishment']"
